"Product Id","Product Name","Active (Product)","Product Family","N&ET Product","N&ET Family","Business Unit"
01t0B000003ADLG,"Basic Thermal fluid module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLH,"Advanced fluid thermal module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLI,"Design and analysis module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLJ,"Transient module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLK,"API module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLL,"Nuclear module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLM,"Extendibility Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLN,"Electrical module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLO,"Control module Node Locked",1,"Flownex Node Locked",0,,
01t0B000003ADLP,"Basic Thermal fluid module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLQ,"Advanced fluid thermal module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLR,"Design and analysis module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLS,"Transient module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLT,"API module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLU,"Nuclear module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLV,"Extendibility Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLW,"Electrical module Server Site",1,"Flownex Server Site",0,,
01t0B000003ADLX,"Control module Server Site",1,"Flownex Server Site",0,,
01t0B000003AH5g,"TPA Report Generator EDR Medeso",1,,0,,CPBU
01t0B000003AVC2,"ANSYS Professional NLT Emag - Paid-up",1,"ANSYS PRODUCTS",0,,MBU
01t0B000003AXRq,"ANSYS Cloud Essentials Subscription - 12 Months",1,"DISCOVERY PRODUCTS",1,CLOUD,CPBU
01t0B000003AXRr,"ANSYS Cloud Essentials Subscription - 3 Months",1,"DISCOVERY PRODUCTS",1,CLOUD,CPBU
01t0B000003AXRt,"ANSYS Motion Premium",1,Motion,0,,MBU
01t0B000003AXRw,"ANSYS Motion Drivetrain",1,Motion,0,,MBU
01t0B000003AXRz,"ANSYS Motion Links",1,Motion,0,,MBU
01t0B000003AXS2,"ANSYS Motion Car",1,Motion,0,,MBU
01t0B000003AXS5,"ANSYS Motion Easy Flex",1,Motion,0,,MBU
01t0B000003AXS8,"ANSYS Motion STEP Translator",1,Motion,0,,MBU
01t0B000003AXSB,"ANSYS Motion Parasolid Translator",1,Motion,0,,MBU
01t0B000003AXSE,"ANSYS Motion CATIA Import",1,Motion,0,,MBU
01t0B000003AXSH,"ANSYS Twin Builder Pro",1,"PRE & POST PROCESSING PRODUCTS",1,Systems,SBU
01t0B000003AXSK,"ANSYS Twin Builder Fluid Power Library",1,"Twin Builder",1,Systems,SBU
01t0B000003AXSN,"ANSYS Twin Builder Premium",1,"PRE & POST PROCESSING PRODUCTS",1,Systems,SBU
01t0B000003AXSQ,"ANSYS Twin Builder Enterprise",1,"Twin Builder",1,Systems,SBU
01t0B000003AXSV,"ANSYS Optical Measurement Device Pro",1,"PRE & POST PROCESSING PRODUCTS",1,Optical,SBU
01t0B000003AXSX,"ANSYS Optical Measurement Device Premium",1,SPEOS,1,Optical,EBU
01t0B000003AXSZ,"ANSYS Optical Measurement Device Enterprise",1,SPEOS,1,Optical,EBU
01t0B000003AbMH,"ANSYS GRANTA Advanced Materials - Polymers",1,"GRANTA Data",1,Granta,MatBU
01t0B000003AbMK,"ANSYS GRANTA Advanced Materials - Metals",1,"GRANTA Data",1,Granta,MatBU
01t0B000003AbMN,"ANSYS GRANTA Advanced Materials - Aero",1,"GRANTA Data",1,Granta,MatBU
01t0B000003AbMY,"ANSYS medini analyze pro",1,Medini,1,Systems,CPBU
01t0B000003AbMa,"ANSYS SCADE Architect Configurator",1,SCADE,1,Systems,SBU
01t0B000003AbMd,"ANSYS SCADE Architect Advanced Modeler Seat",1,SCADE,1,Systems,SBU
01t0B000003AbMg,"ANSYS SCADE Test Target Execution",1,SCADE,1,Systems,SBU
01t0B000003AbMj,"ANSYS SCADE Test Model Coverage",1,SCADE,1,Systems,SBU
01t0B000003AbMm,"ANSYS SCADE Test Environment for Host",1,SCADE,1,Systems,SBU
01t0B000003AbMp,"ANSYS SCADE AADL Modeler Seat",1,SCADE,1,Systems,SBU
01t0B000003AbMs,"ANSYS SCADE Avionics Package",1,SCADE,1,Systems,SBU
01t0B000003AbMv,"ANSYS SCADE UA DF Generator DO-178C Level A Certification Kit",1,SCADE,1,Systems,SBU
01t0B000003AbMx,"ANSYS SCADE Host Server Creator for ARINC 661 Compliant Systems",1,SCADE,1,Systems,SBU
01t0B000003AbMz,"ANSYS SCADE Server Creator for ARINC 661 Compliant Systems",1,SCADE,1,Systems,SBU
01t0B000003AbN3,"ANSYS SCADE UA DF Generator for ARINC 661 Compliant Systems",1,SCADE,1,Systems,SBU
01t0B000003AbN4,"ANSYS SCADE Display KCG Certification Kit - High Level Criticity",1,SCADE,1,Systems,SBU
01t0B000003AbN6,"ANSYS SCADE Display KCG Certification Kit - Low Level Criticity",1,SCADE,1,Systems,SBU
01t0B000003AbN8,"ANSYS SCADE LifeCycle Reporter",1,SCADE,1,Systems,SBU
01t0B000003AbNB,"ANSYS Certification Plans for SCADE Suite Applications levels A and B",1,SCADE,1,Systems,SBU
01t0B000003AbNH,"ANSYS SCADE UA Page Creator for ARINC 661 Compliant Systems",1,,1,Systems,SBU
01t0B000003AbNI,"ANSYS SCADE Widgets Library for ARINC 661 Compliant Systems",1,SCADE,1,Systems,SBU
01t0B000003AbNL,"ANSYS SCADE Widget for ARINC 661 - Price per Unit",1,SCADE,1,Systems,SBU
01t0B000003AbNM,"ANSYS SCADE Suite Design Verifier",1,SCADE,1,Systems,SBU
01t0B000003AbNS,"ANSYS SCADE Suite KCG Code Generator - C and ADA",1,SCADE,1,Systems,SBU
01t0B000003AbNV,"ANSYS SCADE Suite Compiler Verification Kit",1,SCADE,1,Systems,SBU
01t0B000003AbNY,"ANSYS SCADE Suite KCG Certification Kit - High Level Criticity",1,SCADE,1,Systems,SBU
01t0B000003AbNb,"ANSYS SCADE Suite KCG Certification Kit - Low Level Criticity",1,SCADE,1,Systems,SBU
01t0B000003AbNc,"ANSYS SCADE Suite Timing and Stack Optimizer",1,SCADE,1,Systems,SBU
01t0B000003AbNf,"ANSYS SCADE Suite Timing and Stack Verifier",1,SCADE,1,Systems,SBU
01t0B000003AbNi,"ANSYS SCADE Display Advanced Modeler Seat",1,SCADE,1,Systems,SBU
01t0B000003AbNl,"ANSYS SCADE Display KCG",1,SCADE,1,Systems,SBU
01t0B000003AbNs,"ANSYS medini analyze Premium",1,Medini,1,Systems,CPBU
01t0B000003AbNt,"ANSYS medini analyze premium",1,Medini,1,Systems,CPBU
01t0B000003AbNv,"ANSYS medini analyze enterprise",1,Medini,1,Systems,CPBU
01t0B000003AbNy,"ANSYS medini connectivity package",1,Medini,1,Systems,CPBU
01t0B000003AbO1,"ANSYS medini analyze Enterprise for Semiconductors",1,Medini,1,Systems,CPBU
01t0B000003AbO4,"ANSYS medini analyze DC Configurator",1,Medini,1,Systems,CPBU
01t0B000003Ad22,"ANSYS SCADE Suite Advanced Modeler Seat",1,SCADE,1,Systems,SBU
01t0B000004vodL,"ANSYS Academic Research Electronics HPC Workgroup 8192",1,"ACADEMIC RESEARCH",0,,EBU
01t0B000004vodM,"ANSYS Academic Research Electronics HPC Workgroup 4096",1,"ACADEMIC RESEARCH",0,,EBU
01t0B000004vodP,"ANSYS Academic Research HPC Workgroup 4096",1,Academic,0,,FBU
01t0B000004vodS,"ANSYS Academic Research HPC Workgroup 8192",1,Academic,0,,FBU
01t0B000004vodV,"ANSYS Academic Research HPC Workgroup 16384",1,Academic,0,,FBU
01t0B000004vodY,"ANSYS Academic Research HPC Workgroup 32768",1,Academic,0,,FBU
01t0B000004vodd,"ANSYS Academic Research Electronics HPC Workgroup 16384",1,"ACADEMIC RESEARCH",0,,EBU
01t0B000004vodg,"ANSYS Academic Research Electronics HPC Workgroup 32768",1,"ACADEMIC RESEARCH",0,,EBU
01t0B00000511vv,"ESSS Rocky Academic Associate (1 task) 8 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511vy,"ESSS Rocky Academic Associate (1 task) 16 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511w1,"ESSS Rocky Academic Associate (1 task) 32 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511w4,"ESSS Rocky Academic Associate (5 tasks) 8 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511w7,"ESSS Rocky Academic Associate (5 tasks) 16 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wA,"ESSS Rocky Academic Associate (5 tasks) 32 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wD,"ESSS Rocky Academic Research (1 task) 8 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wG,"ESSS Rocky Academic Research (1 task) 16 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wJ,"ESSS Rocky Academic Research (1 task) 32 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wM,"ESSS Rocky Academic Research (5 tasks) 8 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wP,"ESSS Rocky Academic Research (5 tasks) 16 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wS,"ESSS Rocky Academic Research (5 tasks) 32 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wV,"ESSS Rocky Academic Teaching (5 tasks) 4 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000511wY,"ESSS Rocky Academic Teaching (25 tasks) 4 cores",1,"Rocky Academic",1,Rocky,DEM
01t0B00000517T8,"ESSS Rocky - Internal License Application (single node-locked)",1,"Rocky Commercial",1,Rocky,DEM
01t0B00000517bJ,"ESSS Rocky - Internal License HPC (uncounted node-locked)",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051ArM,"ESSS Rocky WAN Fee",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051ArR,"ESSS Rocky Migration Pack - Designer Bundle",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051ArW,"ESSS Rocky Migration Pack - Professional Bundle",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051Arb,"ESSS Rocky Migration Pack - HPC 8-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051Arg,"ESSS Rocky Migration Pack - HPC 16-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051Arl,"ESSS Rocky Migration Pack - HPC 32-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051Arq,"ESSS Rocky Migration Pack - HPC 64-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000051EjM,"SCADE System Advanced Modeler - Regional TECS",1,SCADE,1,Systems,SBU
01t0B0000051Ejl,"SCADE Test Rapid Prototyper",1,SCADE,1,Systems,SBU
01t0B0000051Ejm,"SCADE Test Target Execution (TTE) for Generic Target",1,"Esterel Commercial",1,Systems,SBU
01t0B0000051Guh,"ANSYS CFD Premium - Global WAN Fee",1,"CFD Premium",0,,FBU
01t0B0000051Gum,"ANSYS HPC Pack - Global WAN Fee",1,HPC,0,,FBU
01t0B000005q2Zu,"ANSYS Startup Program - Electromagnetics Bundle",1,"STARTUP PROGRAM",0,,EBU
01t0B000005q2Zz,"ANSYS Startup Program - Structural and Fluids Bundle",1,"STARTUP PROGRAM",0,,MBU
01t0B0000075zNu,"ANSYS RedHawk-ATP7",1,RedHawk,0,,SCBU
01t0B0000075zNx,"ANSYS RedHawk-ATP7 Upgrade",1,RedHawk,0,,SCBU
01t0B0000075zO0,"ANSYS SeaHawk-Basic",1,,0,,SCBU
01t0B0000075zO3,"ANSYS SeaHawk-Designer",1,,0,,SCBU
01t0B0000075zO6,"ANSYS SeaHawk-Token",1,,0,,SCBU
01t0B0000075zO9,"ANSYS SeaScape Multi-pack License",1,"RedHawk SC",0,,SCBU
01t0B0000075zOF,"ANSYS SeaScape Worker Group",1,"RedHawk SC",0,,SCBU
01t0B0000075zOI,"ANSYS SeaScape Worker Group 128 Pack",1,"RedHawk SC",0,,SCBU
01t0B0000075zOL,"ANSYS SeaScape Worker Group 256 Pack",1,"RedHawk SC",0,,SCBU
01t0B0000075zOO,"ANSYS SeaScape Worker Group 32 Pack",1,"RedHawk SC",0,,SCBU
01t0B0000075zOR,"ANSYS SeaScape Worker Group 64 Pack",1,"RedHawk SC",0,,SCBU
01t0B0000075zPF,"RD FORTE CPU",1,,0,,FBU
01t0B0000075zPL,"RD FORTE Classroom Bundle",1,,0,,FBU
01t0B0000075zPP,"RD Reaction Workbench",1,,0,,FBU
01t0B0000075zPU,"ANSYS Designer Pre/Post Processor (Node)",1,,0,,EBU
01t0B0000075zPV,"ANSYS MP for ANSYS Designer (Planar EM) (Node)",1,,0,,EBU
01t0B0000075zPX,"ANSYS MP for Maxwell (Node)",1,HPC,0,,EBU
01t0B0000075zPY,"ANSYS MP for Q3D Extractor (Node)",1,HPC,0,,EBU
01t0B0000075zPZ,"ANSYS MP for SIwave (Node)",1,HPC,0,,EBU
01t0B0000075zPa,"ANSYS MP for TPA (Node)",1,,0,,EBU
01t0B0000075zPb,"ANSYS Maxwell 2D (Node) (Legacy)",1,,0,,EBU
01t0B0000075zPc,"ANSYS Maxwell 3D (Node) (Legacy)",1,,0,,EBU
01t0B0000075zPd,"ANSYS Maxwell 3D Pre/Post Processor (Node) (Legacy)",1,,0,,EBU
01t0B0000075zPe,"ANSYS PARICS (Node)",1,"Q3D Extractor",0,,EBU
01t0B0000075zPf,"ANSYS Simplorer (Node)",1,,0,,EBU
01t0B0000075zPg,"ANSYS TPA (Node)",1,,0,,EBU
01t0B0000075zPh,"ANSYS TPA Pre/Post Processor (Node)",1,"Q3D Extractor",0,,EBU
01t0B0000075zPi,"AnsoftLinks - ANF Importer",1,,0,,EBU
01t0B0000075zPm,"AnsoftLinks - Cadence Allegro (Node)",1,,0,,EBU
01t0B0000075zPn,"AnsoftLinks - Cadence Virtuoso (Node)",1,,0,,EBU
01t0B0000075zPo,"AnsoftLinks - Mentor Boardstation (Node)",1,,0,,EBU
01t0B0000075zPp,"AnsoftLinks - Mentor Expedition (Node)",1,,0,,EBU
01t0B0000075zPr,"AnsoftLinks - ODB++ (Node)",1,,0,,EBU
01t0B0000075zPs,"AnsoftLinks - Synopsys Encore (Node)",1,,0,,EBU
01t0B0000075zPt,"AnsoftLinks - Zuken CR5000 (Node)",1,,0,,EBU
01t0B0000075zPv,"AnsoftLinks - for MCAD AutoDesk Inventor",1,,0,,EBU
01t0B0000075zPy,"AnsoftLinks - for MCAD Solidworks",1,,0,,EBU
01t0B00000764su,"ANSYS Chip Model Analyzer",1,,0,,SCBU
01t0B00000764sx,"ANSYS Chip Signal Modeling",1,,0,,SCBU
01t0B00000764t0,"ANSYS RedHawk-ATP7 5 Pack",1,,0,,SCBU
01t0B00000764t3,"ANSYS RedHawk-ATP7 Upgrade 5 Pack",1,,0,,SCBU
01t0B00000764t6,"ANSYS Totem-ESD",1,,0,,SCBU
01t0B00000764t9,"ANSYS Totem-Lite",1,,0,,SCBU
01t0B000007656N,"ANSYS CFD Enterprise",1,"CFD Enterprise",0,,FBU
01t0B000007656Q,"ANSYS CFD Enterprise Solver",1,"CFD Enterprise",0,,FBU
01t0B000007656T,"ANSYS CFD Premium",1,"CFD Premium",0,,FBU
01t0B000007656W,"ANSYS CFD Premium Solver",1,"CFD Premium",0,,FBU
01t0B0000076Q9u,"ESSS Rocky Professional Bundle",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076Q9x,"ESSS Rocky Professional Pre/Post",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QA0,"ESSS Rocky Professional Solver",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QA3,"ESSS Rocky Designer Bundle",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAC,"ESSS Rocky HPC Unit",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAF,"ESSS Rocky ECADFEM HPC 8-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAI,"ESSS Rocky ECADFEM HPC 16-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAL,"ESSS Rocky ECADFEM HPC 32-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAO,"ESSS Rocky ECADFEM HPC 64-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAR,"ESSS Rocky ECADFEM HPC 128-Pack",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAU,"ESSS Rocky HPC Workgroup 8",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAX,"ESSS Rocky HPC Workgroup 16",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAa,"ESSS Rocky HPC Workgroup 32",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAd,"ESSS Rocky HPC Workgroup 64",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076QAg,"ESSS Rocky HPC Workgroup 128",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000076RLa,"ANSYS Academic Preprocessing Tools (25 tasks)",1,Academic,0,,FBU
01t0B0000076RLd,"ANSYS Academic Preprocessing Tools (5 tasks)",1,Academic,0,,FBU
01t0B0000076RLg,"ANSYS Academic Preprocessing Tools (1 task)",1,Academic,0,,FBU
01t0B0000078rGJ,"ESSS Rocky CADFEM Elastic License",1,"Rocky Commercial",1,Rocky,DEM
01t0B0000079n2K,"Machine Change Fee",1,Services,0,,MBU
01t0B000007AK4F,"ANSYS Discovery Essentials",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007AK4H,"ANSYS Discovery Simulation (Named User)",1,Discovery,1,Discovery,DBU
01t0B000007AK4I,"ANSYS Discovery Ultimate",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007AK4V,"ANSYS Discovery Algoryx Momentum",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007AK4b,"ANSYS Additive Suite",1,"Additive Manufacturing",0,,MBU
01t0B000007AK4e,"ANSYS Additive Print",1,"Additive Manufacturing",0,,MBU
01t0B000007AK4h,"ANSYS LS-DYNA HPC-256",1,LS-DYNA,0,,MBU
01t0B000007AK4l,"ANSYS EnSight",1,EnSight,0,,FBU
01t0B000007AchR,"ANSYS Mechanical CFD Maxwell",1,"Multiphysics Bundles",0,,MBU
01t0B000007AchU,"ANSYS Mechanical Maxwell",1,"Multiphysics Bundles",0,,EBU
01t0B000007AchX,"ANSYS Discovery HPC Add-on",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Achd,"ANSYS Maxwell",1,Maxwell,0,,EBU
01t0B000007Achh,"ANSYS Maxwell QS",1,ELECTRONICS,0,,EBU
01t0B000007Achk,"ANSYS Electronics Desktop 2D Solver",1,Maxwell,0,,EBU
01t0B000007Achu,"ANSYS Twin Builder Heating and Cooling Library",1,"Twin Builder",1,Systems,SBU
01t0B000007Ak5u,"ANSYS Discovery Essentials Enterprise",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak5v,"ANSYS Discovery Simulation",1,Discovery,1,Discovery,DBU
01t0B000007Ak5z,"ANSYS Discovery Ultimate Enterprise",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak63,"ANSYS Discovery Ultimate Enterprise CPU Core Extension",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak66,"ANSYS Discovery Ultimate Enterprise Geometry Interface Bundle",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak69,"ANSYS Discovery Ultimate Enterprise Geometry Interface Bundle for CATIA",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak6C,"ANSYS Discovery Essentials Enterprise STL Prep for 3D Printing",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak6F,"ANSYS Discovery KeyShot HD Enterprise",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak6I,"ANSYS Discovery KeyShot Pro Enterprise",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak6J,"ANSYS Discovery Algoryx Momentum Enterprise",1,MULTIPHYSICS,1,Discovery,DBU
01t0B000007Ak6M,"ANSYS EnSight Enterprise",1,EnSight,0,,FBU
01t0B000007Ay5k,"ANSYS Academic Associate SCADE (1 task)",1,SCADE,1,Systems,SBU
01t0B000007Ay5q,"ANSYS Academic Research SCADE (1 task)",1,SCADE,1,Systems,SBU
01t0B000007AyOa,"ANSYS VRXPERIENCE Headlamp Premium",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOd,"ANSYS VRXPERIENCE Headlamp Pro",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOg,"ANSYS VRXPERIENCE Sensors Premium",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOj,"ANSYS VRXPERIENCE Sensors Pro",1,AVxcelerate,1,Autonomy,SBU
01t0B000007AyOm,"ANSYS VRXPERIENCE HMI Enterprise",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOp,"ANSYS VRXPERIENCE HMI Premium",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOs,"ANSYS VRXPERIENCE HMI Pro",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOv,"ANSYS VRXPERIENCE MRO Enterprise",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyOy,"ANSYS VRXPERIENCE MRO Premium",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyP1,"ANSYS VRXPERIENCE MRO Pro",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyP4,"ANSYS VRXPERIENCE Perceived Quality Enterprise",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyP7,"ANSYS VRXPERIENCE Perceived Quality Premium",1,HMI,1,Autonomy,SBU
01t0B000007AyPM,"ANSYS VRXPERIENCE GPU/DEPLOY",1,"PRE & POST PROCESSING PRODUCTS",1,Autonomy,SBU
01t0B000007AyPP,"ANSYS SPEOS Solver",1,"PRE & POST PROCESSING PRODUCTS",1,Optical,EBU
01t0B000007AyPS,"ANSYS OPTIS HPC",1,SPEOS,1,Optical,EBU
01t0B000007AyPV,"ANSYS OPTIS HPC Workgroup 16",1,SPEOS,1,Optical,EBU
01t0B000007AyPY,"ANSYS OPTIS HPC Workgroup 32",1,SPEOS,1,Optical,EBU
01t0B000007AyPb,"ANSYS OPTIS HPC Workgroup 64",1,SPEOS,1,Optical,EBU
01t0B000007AyPe,"ANSYS OPTIS HPC Workgroup 128",1,SPEOS,1,Optical,EBU
01t0B000007AyPh,"ANSYS OPTIS HPC Workgroup 256",1,SPEOS,1,Optical,EBU
01t0B000007AyPk,"ANSYS OPTIS HPC Workgroup 512",1,SPEOS,1,Optical,EBU
01t0B000007AyPn,"ANSYS OPTIS HPC Workgroup 1024",1,SPEOS,1,Optical,EBU
01t0B000007AyPq,"ANSYS OPTIS HPC Workgroup 2048",1,SPEOS,1,Optical,EBU
01t0B000007AyPt,"ANSYS OPTIS HPC Workgroup 4096",1,SPEOS,1,Optical,EBU
01t0B000007AyPw,"ANSYS OPTIS HPC Workgroup 8192",1,SPEOS,1,Optical,EBU
01t0B000007AyPz,"ANSYS OPTIS HPC Workgroup 16384",1,SPEOS,1,Optical,EBU
01t0B000007AyQ2,"ANSYS OPTIS HPC Workgroup 32768",1,SPEOS,1,Optical,EBU
01t0B000007AyQ5,"ANSYS Startup Program - Embedded Software Bundle",1,"STARTUP PROGRAM",1,Systems,SBU
01t0B000007T80r,"EnSight Standard",1,"EnSight Commercial",0,,FBU
01t4O000007UQfU,Rescale,1,,0,,DEV
01t4O0000083xMq,"ESSS ALFAsim - TRIAL - Nodelocked",1,,0,,
01t4O0000083xON,"ESSS ALFAsim - Basic App - Paid-up - Floating",1,,0,,
01t4O0000083xOh,"ESSS ALFAsim - Basic App - Floating",1,,0,,
01t4O0000083xP6,"ESSS ALFAsim - Solver Enabler - Paid-up - Floating",1,,0,,
01t4O0000083xPG,"ESSS ALFAsim - Solver Enabler - Floating",1,,0,,
01t4O0000083xPf,"ESSS ALFAsim - Multiple Runs - Paid-up - Floating",1,,0,,
01t4O0000083xPu,"ESSS ALFAsim - Multiple Runs - Floating",1,,0,,
01t4O0000083xQ9,"ESSS ALFAsim - Teaching - Nodelocked",1,,0,,
01t4O0000083xQE,"ESSS ALFAsim - Teaching - Floating",1,,0,,
01t4O0000083xQO,"ESSS ALFAsim - Training License - Nodelocked",1,,0,,
01t4O0000086zsI,"ANSYS SPEOS Premium",1,"ANSYS PRE & POST PROCESSING PRODUCTS",1,Optical,EBU
01t4O0000086zsc,"ANSYS SPEOS Enterprise",1,"ANSYS PRE & POST PROCESSING PRODUCTS",1,Optical,EBU
01t4O0000086ztN,"DfR Sherlock - Global WAN Fee",1,,1,Sherlock,MBU
01t4O0000086ztQ,"KeyShot for SpaceClaim CAD HD Edition",1,SPACECLAIM,1,Discovery,DBU
01t4O0000086ztk,"ANSYS HFSS Optimetrics with Transient Solver",1,HFSS,0,,EBU
01t4O0000086ztq,"DfR Potting Module - Site-Based WAN Fee",1,,1,Sherlock,MBU
01t4O0000086ztr,"DfR Sherlock - Regional WAN Fee",1,,1,Sherlock,MBU
01t4O0000086ztu,"ANSYS HFSS Premium with Transient Solver",1,HFSS,0,,EBU
01t4O0000086zu0,"ANSYS Additive Prep - Reinstatement Fee",1,"Additive Manufacturing",0,,MBU
01t4O0000086zu1,"DfR Trace Modeling Module - Reinstatement Fee",1,DfR,1,Sherlock,MBU
01t4O0000086zu2,"ANSYS VRXPERIENCE Sound Enterprise",1,,1,Autonomy,SBU
01t4O0000086zu9,"ANSYS Maxwell 3D with Optimetrics",1,,0,,EBU
01t4O0000086zuA,"DfR One CAE Interface - Nastran NX - Site-Based WAN Fee",1,,1,Sherlock,MBU
01t4O0000086zuE,"ANSYS ePhysics",1,,0,,EBU
01t4O0000086zuF,"DfR One CAE Interface - Ansys - Regional WAN Fee",1,,1,Sherlock,MBU
01t4O0000086zuJ,"ANSYS ePhysics - Reinstatement Fee",1,HFSS,0,,EBU
01t4O0000086zuK,"DfR IEC 62380 Failure Rate Module",1,,1,Sherlock,MBU
01t4O0000086zuY,"ANSYS Maxwell 3D - Global Paid-Up",1,,0,,EBU
01t4O0000086zuy,"DfR Potting Module - Global WAN Fee",1,,1,Sherlock,MBU
01t4O0000086zuz,"ANSYS GRANTA Materials Data for Simulation - Reinstatement Fee",1,"GRANTA Data",1,Granta,MatBU
01t4O0000086zv3,"ANSYS GRANTA MI - Composites Template - Regional WAN Fee",1,"GRANTA MI",1,Granta,MatBU
01t4O0000086zvH,"ANSYS Additive Prep",1,"Additive Manufacturing",0,,MBU
01t4O0000086zvN,"ANSYS Additive Prep - Global Lease",1,"Additive Manufacturing",0,,MBU
01t4O0000086zvW,"ANSYS Additive Prep - Regional WAN Fee",1,"Additive Manufacturing",0,,MBU
01t4O0000086zvb,"ANSYS Additive Prep - Global WAN Fee",1,"Additive Manufacturing",0,,MBU
01t4O0000086zvg,"ANSYS Additive Prep - Site-Based WAN Fee",1,"Additive Manufacturing",0,,MBU
01t4O0000086zvm,"DfR Telcordia SR-332 Failure Rate Module",1,,1,Sherlock,MBU
01t4O0000086zw1,"ANSYS GRANTA MI - User - Global Lease",1,"GRANTA MI",1,Granta,MatBU
